name,description,code,quantity,quantity_per_user,date_from,date_to,minimum_amount,reduction_amount
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-d861-49bb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-6e13-46d7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-2337-47e2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-83ba-4479,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-58b9-42c4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-5170-441f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-4d7d-47ef,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-b287-4f04,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-ac47-438f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-aa43-42cf,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-5f14-41d0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-41d1-49ea,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-bc53-4ee9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-0418-42e9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-4543-412a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-115f-459d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-bf41-4d58,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-f98a-434b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-24b0-4de4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-0f9a-4cbb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-3028-4c10,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-6990-4cc1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-96fa-4934,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-645c-4dea,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-89b2-4955,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-4211-4c96,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-ffef-40ec,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-74d1-4d52,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-c5c9-4cff,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-e79b-4137,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-dadc-4c03,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-31c1-4138,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-401a-45a8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-663e-4bb4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-5a59-4412,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-d960-4e26,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-a2e5-4a46,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-b06a-48b3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-030c-48e7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-9aed-430d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-7464-4181,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-e5ca-44ba,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-f219-459a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-9f5b-4011,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-d436-416d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-07a0-4d2e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-650b-4027,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-cae2-4e3c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-c6f6-49eb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-d290-43d6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-4fc7-4f2a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-31cd-4315,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-7c3e-4ad5,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-5a0e-46b0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-7e26-4eeb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-4148-44b0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-24e8-4490,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-9c25-45cf,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-7651-4350,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-9ef3-499c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-2169-459e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-a058-443c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-1cd9-4244,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-4b2b-47e5,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-b8de-4346,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-e10c-47be,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-68d6-45a5,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-2e01-4b43,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-4e0c-43f6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-8c03-468f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-4f87-4477,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-fb60-4a04,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-5508-4de8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-6b61-441b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-26d6-4930,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-61e1-45b5,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-953b-4aad,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-d84a-4c55,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-95eb-4061,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-df7b-4992,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-de44-4a00,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-9fe9-48d1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-415d-47ce,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-c5ac-4c86,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-49dd-45d1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-441b-41eb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-9ade-445f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-824e-40a4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-124b-4043,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-48d9-416a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-a07b-4a4a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-de12-4a2c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-15de-4b55,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-030d-45a2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-cce9-4e34,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-fb27-47f0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-c783-4cb7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-52e3-49a6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-e988-4398,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-a5ed-4fcd,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-c4d0-4832,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-8f08-4358,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-fc31-411d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-5561-4335,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-2cad-4cf0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-392e-4cbe,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-6a0b-4616,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-034d-4bce,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-b12b-445d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-359a-4d3b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-fe72-4025,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-7c1c-4476,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-e9d6-49d5,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-c0db-4a54,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-addd-43f6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-d7c1-4d58,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-ae07-4f8c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-6dd8-44ab,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-6899-4499,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-9a32-4049,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-8b58-4aed,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-feb7-4237,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-6303-4949,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-49a5-4474,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-12f4-45ba,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-96dc-4dd9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-d6a2-4a48,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-01f3-4e90,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-1dd8-4749,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-0937-47ca,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-182a-4176,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-fe08-45af,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-9bb5-468d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-d7d1-4cb6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-ded5-42fb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-f245-49d9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-96ed-4778,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-3f22-4bd3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-dc44-428b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-2e50-435d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-3f2c-4ef0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-4c03-49ba,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-548b-4872,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-7fd5-4030,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-d383-489f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-0206-4866,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-ad7e-4205,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-da7b-4e47,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-e076-4f7e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-8f6a-416e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-6997-4120,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-16ef-4ed1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-3448-47fa,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-b6c6-458d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-31bf-49dc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-73d2-4d99,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-22e0-47a4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-5c17-4c66,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-3f6d-419b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-adc5-479f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-1c5d-42bc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-6450-4236,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-6372-49bd,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-eb04-417b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-93c1-41c0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-1da7-45f2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
